Time (ms),EMG1,EMG2,EMG3,EMG4,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3610.765,211,14,391,113,-3336,-12244,9368,803,-3284,4838
3610.765,207,13,406,121,-3180,-11916,9460,901,-3162,4611
3626.403,203,13,420,127,-2972,-11568,9512,1139,-3055,4344
3626.403,203,13,429,138,-2660,-11276,9748,1431,-2801,4118
3626.403,211,14,438,151,-2404,-11164,9808,1658,-2532,3792
3626.403,248,13,448,159,-2016,-11192,9820,1675,-2279,3433
3642.029,305,14,457,164,-1664,-10992,9760,1447,-2167,3098
3642.029,420,13,462,176,-1620,-10660,8836,1562,-1978,2621
3642.029,542,14,464,189,-860,-10612,9548,2390,-1777,2386
3657.646,636,13,468,197,-452,-11376,9376,1882,-1595,2285
3657.646,698,14,472,204,100,-11500,10652,814,-923,2047
3657.646,733,14,470,216,712,-10984,10192,452,-642,1557
3673.272,735,13,468,229,1836,-10212,10208,561,-806,1122
3673.272,703,13,468,238,3368,-11392,9872,400,-830,1181
3673.272,646,13,471,245,3280,-13032,9008,97,-981,1472
3688.898,571,14,471,258,2524,-13996,9144,-138,-884,1697
3688.898,486,13,472,272,1672,-14628,9344,-136,-695,1761
3688.898,410,13,477,282,1808,-14452,9560,-178,-201,1562
3704.533,335,37,485,290,3012,-13424,9292,541,435,507
3711.0460000000003,265,76,490,305,4656,-14588,8848,320,490,-404
3711.0460000000003,195,125,494,320,5372,-14624,8232,453,130,-595
3711.0460000000003,115,189,501,330,4884,-14584,8188,702,-184,-521
3726.683,19,257,510,339,3900,-14804,8652,535,-266,-361
3726.683,0,316,515,355,3072,-15472,8780,-66,-171,-40
3726.683,0,363,519,371,2000,-17356,8272,-1205,-126,557
3742.311,0,399,527,382,956,-17932,6700,-1559,-27,1594
3742.311,0,426,535,393,940,-15068,5908,1796,1198,629
3742.311,0,429,540,409,1652,-13488,8264,3559,1678,-2639
3757.937,0,404,543,427,3704,-13040,9784,1888,906,-4469
3757.937,0,397,551,440,5716,-13116,8800,436,421,-3226
3757.937,0,408,559,454,6160,-13128,7728,-485,281,-1274
3757.937,0,418,563,473,5000,-13680,7028,-914,-162,-377
3773.5530000000003,0,430,568,494,3268,-15020,6596,-1358,-656,-481
3783.583,0,455,575,510,1728,-16340,6476,-2029,-781,-674
3787.643,10,491,582,526,1020,-16940,6096,-2275,-551,-728
3788.607,35,531,585,549,568,-17068,6088,-2205,-614,-729
3788.607,64,578,587,572,736,-16512,6000,-1794,-727,-536
3788.607,99,635,593,593,988,-16120,6048,-1029,-768,-386
3804.232,140,691,601,615,1060,-15916,6080,-480,-861,-346
3811.236,186,739,605,642,900,-15512,6308,93,-972,-431
3811.236,211,783,609,669,232,-14920,5624,652,-1219,-596
3811.236,270,826,614,691,-580,-14240,5596,1326,-1562,-753
3826.873,381,869,619,712,-1124,-13824,5360,1998,-2267,-1097
3826.873,475,903,619,736,540,-13604,6180,908,-658,-906
3826.873,533,940,616,757,-1240,-13184,5452,1938,-2487,-850
3826.873,560,965,615,772,-300,-13396,6936,1922,-1322,-1252
3842.491,560,969,612,784,-56,-13744,7128,844,-642,-1283
3842.491,544,975,604,799,-564,-13500,6772,68,-1070,-1063
3842.491,533,982,593,811,-780,-13424,6692,215,-1026,-1245
3860.703,532,996,585,815,-616,-13812,6648,188,-788,-1101
3862.4930000000004,543,1014,576,817,-872,-13972,6404,464,-1060,-978
3862.4930000000004,560,1014,562,822,-996,-14196,6736,775,-1215,-896
3862.4930000000004,574,1014,547,824,-752,-14296,6820,821,-1242,-665
3878.12,583,1014,535,819,-628,-14416,6980,555,-990,-653
3878.12,589,1014,523,811,-620,-14468,6984,382,-926,-565
3893.746,594,1015,506,806,-620,-14484,7132,338,-950,-571
3893.746,599,1014,490,800,-588,-14556,7304,239,-878,-627
3893.746,606,1014,476,786,-740,-14304,7740,180,-1148,-630
3893.746,612,1014,463,771,-396,-14352,7604,-676,-449,-650
3911.377,622,1015,447,760,-696,-14308,7772,-1087,-349,-528
3911.377,635,1014,431,748,-824,-14328,7816,-1320,-437,-495
3911.377,647,1015,418,729,-768,-14280,8124,-1715,-292,-589
3927.0040000000004,660,1014,406,709,-724,-14096,8184,-2328,-116,-666
3927.0040000000004,670,1014,391,694,-608,-13792,8408,-3097,241,-817
3927.0040000000004,688,1014,376,679,-544,-13560,8504,-3860,532,-838
3942.6299999999997,701,1014,365,657,-528,-13412,8468,-4368,745,-943
3942.6299999999997,710,1012,353,634,-40,-13572,8920,-4647,979,-856
3942.6299999999997,718,1002,339,616,664,-13872,9980,-5298,2105,-926
3958.256,724,999,323,597,-476,-13852,8512,-5095,971,-1145
3958.256,724,1012,312,573,-28,-13512,8080,-5482,1504,-1068
3958.256,723,1015,300,549,384,-13328,6824,-5368,2034,-812
3958.256,723,1013,285,530,332,-13844,8612,-5130,2233,-1129
3973.882,723,1006,270,511,580,-13784,7648,-4937,2316,-1193
3973.882,722,1003,259,486,584,-13556,7680,-4430,2343,-1333
3973.882,721,1005,247,462,752,-13348,7880,-3907,2370,-1607
3989.509,722,1003,233,442,928,-13052,7908,-3544,2558,-2023
3989.509,721,1007,219,421,1040,-12868,7912,-3122,2620,-2361
3989.509,715,1015,209,394,1228,-12868,8016,-3109,2553,-2598
4005.1500000000005,705,1014,198,369,1196,-12820,8060,-3559,2598,-2687
4011.6560000000004,692,1014,185,349,1292,-12684,8088,-3983,2532,-2606
4011.6560000000004,674,1008,173,328,1380,-12752,7700,-4142,2585,-2655
4011.6560000000004,651,1001,164,303,1616,-12920,7520,-4223,2813,-2773
4027.286,626,991,154,279,1640,-13132,7276,-4053,2784,-3013
4027.286,603,983,142,261,1704,-13196,7164,-3864,2701,-3208
4027.286,578,979,131,244,1752,-13056,6920,-3427,2645,-3458
4027.286,549,1008,121,221,1792,-12892,6908,-3147,2694,-3755
4042.911,515,1014,112,200,1680,-12592,6412,-2180,2623,-4230
4042.911,482,1014,100,186,1844,-12612,7016,-2233,2695,-4374
4042.911,449,1014,89,172,1772,-12372,6580,-1777,2552,-4792
4058.5370000000003,416,1014,83,155,1868,-12356,6988,-1630,2708,-5122
4070.017,386,1014,78,141,1884,-12272,6768,-1447,2673,-5618
4074.0179999999996,356,1014,69,135,1800,-12000,6764,-1688,2586,-5946
4078.0399999999995,329,996,61,131,1964,-11952,6324,-2287,2713,-6169
4078.0399999999995,304,965,58,126,1836,-11692,6568,-2787,2731,-6476
4078.0399999999995,280,916,54,126,1652,-11440,6720,-2466,2476,-7279
4093.6659999999997,259,845,49,136,1784,-11440,6368,-3446,2751,-7260
4093.6659999999997,240,772,45,149,1808,-11320,6156,-3564,2496,-7291
4093.6659999999997,219,709,46,157,1480,-11408,5704,-3284,2330,-7658
4093.6659999999997,201,647,46,166,1880,-11668,6504,-4359,2368,-7807
4111.796,187,581,45,180,1788,-11648,5804,-4399,2537,-8268
4111.796,179,517,46,191,1976,-11696,6248,-4234,2143,-8512
4111.796,176,461,54,195,1924,-11780,6176,-5072,2459,-9035
4127.432,177,406,64,199,1964,-11460,5756,-5340,2394,-9133
4127.432,183,348,74,209,1752,-11196,5700,-5834,2448,-9570
4127.432,193,293,88,217,1536,-11028,5420,-6688,2825,-10079
4143.049999999999,204,246,108,220,1712,-10816,5116,-5964,2364,-10355
4143.049999999999,220,202,127,224,1864,-11340,5840,-7327,2860,-10736
4143.049999999999,240,156,145,234,1924,-11020,5376,-8012,3083,-10860
4158.6759999999995,260,112,164,240,1940,-11220,5040,-8385,3236,-10986
4158.6759999999995,276,77,186,237,1952,-11380,5184,-8969,3491,-11389
4158.6759999999995,295,42,207,235,1916,-11512,4680,-9296,3421,-11834
4158.6759999999995,313,14,221,239,2048,-11596,4532,-9675,3491,-12235
4174.302,328,14,232,242,1992,-11456,4288,-9879,3533,-12628
4174.302,340,14,244,240,1856,-11076,4136,-9874,3489,-13179
4174.302,348,14,253,242,1940,-10968,4204,-9839,3706,-13562
4189.928,342,14,257,250,1932,-10732,4488,-10011,3797,-13940
4189.928,360,14,262,258,2164,-11100,3936,-10292,3903,-14266
4205.554,362,13,270,264,2588,-11440,4116,-10793,4038,-14377
4205.554,355,14,277,275,2596,-11408,3436,-10987,4092,-14741
4212.068,344,14,282,295,2868,-11388,3368,-10465,4132,-14848
4212.068,337,13,287,320,2640,-11540,3068,-10054,4272,-15453
4212.068,339,13,295,349,2684,-11644,3072,-9643,4148,-15946
4227.705,346,14,300,390,3176,-12020,3796,-9935,4681,-16163
4227.705,352,14,303,442,3608,-12712,2816,-9623,4672,-15812
4227.705,357,14,305,500,3756,-13264,2176,-9776,4631,-15893
4227.705,360,13,309,556,3940,-13472,1804,-9163,4656,-15938
4243.323,364,14,310,617,4172,-13608,1116,-8274,4600,-16188
4243.323,370,14,308,679,4328,-14184,820,-7049,4702,-16455
4258.9490000000005,379,14,307,735,4180,-14180,788,-5921,4598,-16572
4258.9490000000005,387,14,310,780,4552,-14740,212,-5049,4478,-16917
4258.9490000000005,401,14,314,817,4916,-15264,-328,-4382,4110,-17081
4274.575,420,14,314,851,4888,-14812,-8,-3203,3691,-17289
4274.575,437,14,314,880,5000,-14920,-84,-1948,3272,-17477
4274.575,451,14,315,902,5532,-15588,-452,-941,2932,-17463
4274.575,466,14,313,931,5876,-15596,-456,26,2772,-17455
4290.201,478,14,305,971,5756,-15536,360,963,1893,-17449
4290.201,482,14,296,1018,6544,-15792,348,1597,1721,-17569
4290.201,482,13,284,1019,6608,-15560,284,2298,1029,-17541
4305.827,485,14,263,1019,6624,-15288,400,2925,320,-17582
4312.331999999999,493,14,242,1019,6360,-14560,740,3821,-642,-17831
4312.331999999999,503,14,226,1019,7104,-14820,1468,3637,-1090,-17766
4312.331999999999,515,14,218,1019,7352,-14412,1204,3824,-1523,-17386
4327.962,528,14,213,1019,7144,-14028,1228,4309,-1878,-17239
4327.962,539,14,211,1019,7568,-14248,1344,4371,-2266,-17284
4327.962,546,14,213,1019,7740,-14156,1064,4325,-2766,-17168
4343.588,550,13,221,1019,7712,-13660,976,4656,-3253,-17162
4343.588,556,13,230,1019,7792,-13540,1848,4669,-3332,-17401
4343.588,558,13,238,1018,8128,-13840,1892,4827,-3686,-17152
4359.214,555,13,247,1006,8580,-14052,2300,4880,-3843,-16638
4359.214,548,13,260,980,9088,-14896,1656,4647,-4101,-16294
4359.214,543,14,272,952,9124,-14756,1640,4647,-4447,-16114
4359.214,542,14,280,922,9608,-14996,2108,4307,-4446,-16061
4377.841,538,13,289,884,9852,-15044,1968,4286,-4898,-15936
4379.867,522,14,300,836,9776,-14636,2200,4232,-5433,-15905
4379.867,504,14,306,790,10036,-14240,2424,3968,-5856,-15878
4379.867,489,14,307,744,10136,-13744,3060,3714,-6224,-15676
4395.495000000001,471,14,305,697,10124,-13556,2868,3545,-6340,-15667
4395.495000000001,455,14,303,645,10440,-13672,2664,3434,-6684,-15464
4395.495000000001,442,14,296,595,10312,-13020,3032,3322,-7217,-15204
4412.628,433,13,285,547,10612,-13216,3080,2890,-7658,-14909
4412.628,425,14,274,500,10708,-12992,2596,2753,-8124,-14696
4412.628,412,14,266,454,10820,-12748,2432,2734,-8446,-14620
4428.2570000000005,400,14,257,413,10908,-12452,2640,2707,-8942,-14498
4428.2570000000005,388,14,245,374,11252,-12928,2600,2633,-9083,-14196
4428.2570000000005,374,14,236,335,11392,-12628,2720,2932,-10058,-13710
4428.2570000000005,356,14,233,291,11664,-12992,2244,2998,-10193,-13339
4443.885,347,13,229,258,11828,-12508,2664,3223,-10633,-12983
4443.885,347,14,226,232,11984,-12460,3020,3449,-10872,-13019
4459.51,347,13,226,204,12228,-12736,2772,3606,-10962,-13070
4459.51,342,14,229,174,12420,-13508,2528,3541,-11254,-12843
4459.51,334,13,229,146,12712,-12888,3080,4049,-11243,-12595
4475.135,322,14,227,124,12948,-13056,2596,4117,-11449,-12287
4475.135,312,14,226,102,13304,-13928,2548,3773,-11406,-11769
4475.135,301,14,229,75,13416,-13552,2420,4298,-11473,-11518
4475.135,287,13,233,50,13492,-13840,2732,4315,-11163,-11508
4490.761,271,14,236,26,13808,-14192,2480,4278,-10942,-11212
4490.761,254,14,242,1,13984,-14460,2468,4396,-10998,-10777
4490.761,236,13,251,0,13988,-14448,2592,4443,-10945,-10370
4506.388,221,14,258,0,14252,-14912,2276,4921,-10914,-10039
4512.892,208,14,261,0,14424,-14392,3344,4973,-10553,-9954
4512.892,186,13,264,0,14636,-14972,3180,5017,-10129,-10045
4512.892,155,14,268,0,14972,-15528,3316,5050,-9807,-9724
4528.5289999999995,140,14,268,0,14940,-15968,3448,5086,-9763,-9389
4528.5289999999995,135,14,264,4,15184,-14652,4112,4809,-9714,-9056
4528.5289999999995,137,14,259,12,15160,-14872,4064,4826,-9561,-8442
4544.158,144,14,255,20,15336,-14172,4728,4552,-9090,-8552
4544.158,152,26,249,33,15352,-15000,4452,4356,-8898,-7836
4544.158,160,54,239,52,15560,-14112,5596,3992,-7996,-7590
4544.158,166,103,232,68,15572,-14140,5508,3461,-7774,-6679
4559.774,164,169,227,80,15448,-14712,6120,2984,-7080,-6293
4559.774,163,242,221,97,15368,-14252,6328,2237,-6849,-5585
4573.275,162,310,213,115,15504,-14444,5820,1952,-6278,-5354
4573.275,166,382,208,130,15540,-14272,6344,1702,-5797,-4657
4573.275,174,462,207,140,15472,-13900,5960,2360,-5488,-4367
4588.901,186,541,203,151,15108,-14272,5464,1470,-5310,-4073
4588.901,202,615,198,163,15152,-13276,6020,964,-5021,-3855
4588.901,219,684,195,169,15056,-13020,5800,390,-5050,-3625
4588.901,234,750,196,168,15068,-12600,6184,-272,-4440,-3007
4604.527,252,804,195,169,15352,-12296,6244,-374,-3958,-1970
4613.031,272,834,192,168,15188,-12968,6628,-1866,-3125,-725
4613.031,289,836,192,161,15128,-12852,6576,-2820,-2272,204
4613.031,304,822,195,146,14704,-13260,6652,-4000,-1698,738
4628.659,316,815,193,132,14608,-13596,6596,-5021,-932,846
4628.659,325,846,188,120,14512,-13432,6440,-5620,-484,905
4628.659,330,922,185,102,14336,-13916,6124,-6133,11,1284
4628.659,336,1014,183,78,13944,-13772,5676,-6081,444,1532
4645.462,340,1015,177,59,13596,-13660,5668,-6171,862,1578
4645.462,340,1014,167,42,13264,-13632,5388,-6189,1189,1625
4645.462,337,1014,159,22,13080,-13100,5060,-5921,1306,1468
4661.09,332,1014,152,0,12864,-12496,4772,-5440,1135,1357
4661.09,332,1014,141,0,12592,-12124,4436,-5282,1240,1032
4661.09,333,1014,127,0,12444,-11508,4340,-4811,1315,931
4676.715999999999,335,1014,114,0,12196,-11024,3896,-4810,1389,857
4676.715999999999,338,1014,104,0,12100,-10568,3672,-4137,1561,997
4676.715999999999,345,1014,91,0,11956,-10260,3460,-3605,1629,1023
4692.342,352,1014,78,3,11816,-10052,3392,-3473,1833,1068
4692.342,356,1014,72,22,11632,-9576,3040,-2781,1713,1103
4692.342,357,1015,74,49,11612,-9404,3004,-1951,1502,1041
4707.968,360,1014,81,89,11556,-9456,2924,-1338,1408,935
4712.972,364,1014,94,135,11452,-9540,2908,-928,1189,899
4712.972,366,1014,117,184,11480,-9672,2868,-633,1046,971
4712.972,370,1014,150,234,11472,-9600,2632,-204,852,946
4728.6,381,1014,182,295,11388,-9628,2624,-130,673,787
4728.6,393,1012,214,363,11340,-9524,2528,117,481,645
4728.6,407,1006,251,425,11360,-9512,2520,165,332,508
4744.227000000001,419,998,290,482,11424,-9540,2564,254,294,443
4744.227000000001,429,978,325,541,11428,-9648,2348,318,210,344
4744.227000000001,439,948,356,600,11556,-9700,2384,332,237,341
4744.227000000001,445,916,386,653,11612,-9824,2280,377,187,305
4759.852000000001,451,887,416,698,11668,-9868,2264,397,114,265
4759.852000000001,461,848,437,744,11748,-10048,2260,415,50,201
4759.852000000001,474,802,454,789,11836,-10140,2160,494,-23,128
4775.478,485,752,470,825,11844,-10208,2152,579,-69,50
4775.478,490,702,486,855,11988,-10284,2080,724,-123,-40
4791.103999999999,490,644,495,883,12060,-10348,2012,837,-144,-61
4791.103999999999,484,580,499,907,12128,-10396,2064,1025,-228,-55
4791.103999999999,469,515,504,920,12196,-10448,1940,1188,-293,-60
4791.103999999999,450,452,511,922,12276,-10552,2000,1440,-362,-15
4806.731,432,379,510,921,12360,-10528,1964,1693,-455,-29
4813.235,418,296,506,913,12448,-10568,1916,1914,-524,-9
4813.235,411,203,504,892,12528,-10556,1912,2067,-596,-17
4813.235,409,95,502,858,12572,-10512,1928,2245,-650,9
4813.235,410,14,492,822,12736,-10528,1884,2450,-716,-25
4828.863,415,14,479,781,12772,-10464,1816,2549,-661,-11
4828.863,414,14,464,728,13008,-10412,1960,2843,-593,-53
4844.4890000000005,414,14,448,665,13020,-10328,1712,3191,-789,183
4844.4890000000005,413,14,421,600,12844,-10400,1988,2423,-636,-70
4844.4890000000005,411,14,384,525,13020,-10284,1844,2344,-539,66
4860.116,404,14,340,436,13052,-10208,2020,1985,-388,112
4860.116,396,14,308,355,13208,-10016,1800,2238,-304,250
4860.116,387,13,277,285,13204,-10084,1836,2113,-138,230
4860.116,377,14,250,223,13256,-10088,1940,1963,-58,278
4875.751,365,14,232,165,13396,-9964,2020,1526,281,287
4875.751,351,14,222,111,13400,-9852,1740,1662,235,461
4875.751,340,14,214,72,13328,-9836,1732,1824,184,511
4893.717,329,14,209,42,13316,-9884,1880,1719,178,511
4895.965,318,14,214,19,13356,-9796,1860,1503,203,518
4895.965,307,14,232,7,13392,-9716,1796,1447,198,654
4895.965,301,14,255,14,13336,-9628,1784,1461,107,772
4913.0960000000005,293,14,283,35,13372,-9560,1872,1359,66,800
4913.0960000000005,284,14,319,63,13376,-9508,1832,1203,59,806
4913.0960000000005,278,13,361,96,13352,-9460,1860,937,125,835
4928.732,273,14,396,140,13352,-9440,1936,728,354,898
4928.732,273,14,428,187,13316,-9464,1960,104,777,1042
4928.732,270,28,459,230,13168,-9348,1612,535,569,1224
4944.358,268,58,487,272,13144,-9508,1888,50,677,1201
4944.358,271,101,506,317,13092,-9432,1804,-15,582,1267
4944.358,277,156,519,361,13128,-9440,1748,230,542,1206
4944.358,278,224,529,397,12996,-9388,1824,263,431,1198
4959.976000000001,277,305,534,427,12952,-9480,1600,-196,540,1057
4959.976000000001,277,391,529,457,12976,-9408,1596,-327,635,1180
4975.901000000001,278,480,515,484,12996,-9292,1708,-176,584,1227
4975.901000000001,278,578,496,502,12796,-9360,1628,-383,590,1187
4975.901000000001,277,683,469,515,12796,-9312,1532,-255,436,1203
4991.228999999999,278,793,425,528,12620,-9296,1660,-529,389,1099
4991.228999999999,278,908,377,538,12632,-9408,1528,-550,364,1091
4991.228999999999,275,1014,337,539,12556,-9352,1596,-654,475,984
4991.228999999999,271,1014,306,535,12540,-9332,1784,-950,533,936
5006.853999999999,267,1014,275,532,12560,-9356,1468,-802,638,924
5013.36,264,1015,249,526,12424,-9328,1520,-793,490,840
5013.36,256,1015,230,512,12512,-9416,1688,-1082,604,698
5013.36,243,1015,219,494,12500,-9304,1568,-1045,433,615
5028.9890000000005,236,1015,208,479,12412,-9336,1500,-1189,532,517
5028.9890000000005,232,1015,201,462,12456,-9344,1576,-1333,614,425
5028.9890000000005,229,1014,200,439,12484,-9256,1552,-1421,661,359
5044.615000000001,231,1014,203,413,12504,-9316,1600,-1584,728,255
5044.615000000001,238,1014,205,391,12424,-9288,1524,-1614,691,192
5044.615000000001,247,1014,207,369,12448,-9216,1592,-1719,670,89
5060.241999999999,255,1014,214,342,12452,-9308,1548,-1832,660,8
5060.241999999999,261,1014,224,314,12492,-9320,1564,-1884,613,-22
5060.241999999999,270,1015,232,290,12520,-9276,1548,-1829,577,-81
5060.241999999999,280,1015,240,267,12504,-9260,1608,-1782,500,-134
5081.152,289,1014,254,241,12568,-9268,1548,-1679,406,-207
5086.1539999999995,297,1014,271,214,12572,-9280,1636,-1693,333,-272
5089.183,306,1014,288,194,12632,-9328,1532,-1568,254,-298
5089.183,314,1015,306,175,12624,-9272,1512,-1492,185,-314
5089.183,320,1014,329,154,12672,-9312,1696,-1243,103,-341
5104.809,327,1014,353,133,12640,-9424,1568,-1328,59,-390
5104.809,336,1015,373,118,12680,-9388,1588,-1018,-67,-342
5113.3150000000005,347,1014,390,105,12688,-9372,1636,-901,-200,-421
5113.3150000000005,355,1014,409,89,12720,-9424,1692,-863,-307,-433
5113.3150000000005,363,1014,426,73,12716,-9440,1704,-855,-350,-435
5128.9439999999995,372,1014,438,64,12676,-9452,1732,-736,-503,-382
5128.9439999999995,380,1014,446,57,12828,-9512,1836,-637,-355,-435
5128.9439999999995,384,1014,456,47,12736,-9480,1648,-467,-471,-390
5144.571,387,1014,464,38,12728,-9476,1832,-282,-555,-392
5144.571,390,1015,466,36,12768,-9580,1824,-163,-675,-433
5144.571,390,1015,466,35,12824,-9592,1836,-72,-718,-491
5144.571,389,1014,467,31,12856,-9536,1880,-15,-717,-510
5160.197,388,1014,467,28,12920,-9564,1896,176,-732,-488
5160.197,387,1015,461,31,12908,-9548,1980,265,-772,-463
5175.823,387,1014,454,36,12928,-9548,1980,368,-787,-497
5175.823,384,1014,448,35,12952,-9552,2016,369,-838,-511
5175.823,381,1015,442,36,12916,-9600,2092,339,-870,-508
5191.4490000000005,379,1014,431,42,12992,-9624,2052,386,-839,-469
5191.4490000000005,377,1014,419,49,12936,-9692,2172,394,-860,-465
5191.4490000000005,373,1014,410,50,12956,-9752,2128,358,-849,-477
5191.4490000000005,368,1015,401,52,12920,-9716,2152,377,-855,-462
5207.076,364,1015,388,58,12904,-9764,2132,409,-860,-468
5213.583,361,1014,374,65,12884,-9804,2148,446,-913,-470
5213.583,357,1014,364,65,12940,-9772,2220,382,-874,-509
5213.583,353,1014,354,65,12912,-9764,2220,357,-848,-502
5229.218000000001,350,1014,341,69,12960,-9720,2248,344,-794,-496
5229.218000000001,348,1009,329,73,12952,-9740,2264,270,-758,-489
5229.218000000001,342,999,319,70,12888,-9824,2248,190,-692,-491
5244.839,339,982,311,67,12896,-9764,2244,180,-702,-460
5244.839,338,954,300,67,12868,-9808,2284,175,-651,-478
5244.839,337,920,290,67,12920,-9812,2340,185,-661,-488
5260.465,333,887,283,61,12860,-9844,2352,159,-639,-481
5260.465,328,852,278,53,12868,-9840,2360,137,-609,-486
5260.465,324,810,270,49,12844,-9908,2364,115,-583,-534
5260.465,319,763,265,45,12768,-9868,2356,55,-526,-556
5276.099,312,719,263,34,12756,-9884,2348,59,-471,-551
5276.099,307,675,264,23,12816,-9816,2460,-67,-435,-569
5276.099,302,623,262,16,12760,-9816,2392,-141,-447,-561
5291.716,297,568,262,9,12788,-9832,2476,-269,-383,-587
5291.716,290,516,267,0,12832,-9876,2456,-391,-273,-570
5307.343000000001,282,464,273,0,12740,-9972,2336,-470,-277,-553
5307.343000000001,275,406,276,0,12768,-9900,2456,-524,-130,-537
5313.848,266,343,280,0,12772,-9904,2344,-585,-89,-554
5313.848,256,277,287,0,12720,-9928,2324,-611,-75,-585
5313.848,244,200,295,0,12756,-9972,2412,-573,-84,-609
5329.476,235,94,300,0,12768,-10008,2376,-544,-87,-635
5329.476,225,14,305,0,12752,-9992,2452,-509,-45,-642
5329.476,216,14,313,0,12740,-9992,2436,-466,-46,-644
5329.476,211,14,321,0,12760,-9964,2424,-470,-68,-669
5345.102,210,14,325,0,12736,-9952,2452,-483,-35,-681
5345.102,214,14,330,0,12756,-10024,2420,-466,-9,-676
5360.728,219,14,337,0,12696,-10032,2472,-548,33,-655
5360.728,225,14,345,0,12708,-10068,2392,-554,66,-632
5360.728,231,14,348,0,12664,-10028,2384,-595,104,-653
5376.3550000000005,237,14,351,0,12748,-10048,2392,-586,136,-629
5376.3550000000005,242,13,358,0,12692,-10064,2360,-560,126,-611
5376.3550000000005,247,14,364,0,12712,-10036,2356,-483,101,-607
5376.3550000000005,251,13,367,0,12724,-10116,2348,-412,87,-558
5391.989,255,14,369,0,12672,-10084,2352,-353,90,-548
5391.989,257,14,374,0,12724,-10116,2340,-299,81,-539
5391.989,259,13,378,0,12712,-10100,2336,-226,58,-528
5409.933,261,14,378,0,12700,-10064,2356,-211,73,-499
5413.701,264,14,379,0,12680,-10112,2304,-114,68,-485
5413.701,266,13,382,0,12700,-10112,2284,-131,70,-477
5413.701,269,14,384,0,12720,-10144,2304,-154,96,-471
5429.3279999999995,273,14,383,0,12728,-10092,2328,-204,91,-474
5429.3279999999995,278,14,381,0,12724,-10168,2312,-248,101,-447
5429.3279999999995,281,14,383,0,12756,-10140,2312,-255,110,-440
5444.954,287,13,384,0,12712,-10112,2256,-294,151,-387
5444.954,293,13,381,0,12744,-10160,2268,-268,145,-359
5444.954,300,13,379,0,12688,-10176,2260,-275,134,-349
5460.58,304,13,380,0,12752,-10152,2212,-240,112,-309
5460.58,308,14,380,0,12784,-10168,2192,-219,114,-296
5460.58,313,14,377,0,12768,-10152,2192,-163,77,-265
5460.58,317,14,375,0,12708,-10208,2128,-90,36,-238
5476.209,319,14,376,0,12796,-10180,2208,-100,51,-247
5476.209,320,14,377,0,12736,-10180,2168,-120,64,-205
5476.209,321,13,374,0,12744,-10216,2140,-139,97,-182
5491.833,321,14,372,0,12820,-10160,2136,-152,99,-166
5491.833,321,14,374,0,12768,-10176,2216,-239,137,-160
5507.459,320,13,376,0,12744,-10172,2084,-288,166,-131
5507.459,321,14,373,0,12812,-10120,2156,-322,149,-103
5513.964,323,14,371,0,12752,-10140,2100,-360,160,-77
5513.964,324,14,372,0,12744,-10184,2092,-312,134,-56
5513.964,325,13,372,0,12816,-10148,2092,-248,135,-20
5529.593,327,14,368,0,12760,-10072,1988,-133,102,3
5529.593,327,14,365,0,12816,-10164,2016,-61,83,0
5529.593,323,14,365,0,12756,-10148,1948,48,63,35
5529.593,318,14,365,0,12772,-10100,2044,85,47,7
5545.274,317,14,360,0,12712,-10036,2048,105,28,10
5555.2789999999995,313,14,357,0,12752,-10016,2072,29,78,28
5555.2789999999995,309,13,357,0,12780,-10004,1812,111,65,134
5555.2789999999995,308,14,355,0,12712,-10020,2128,-15,10,106
5570.908,308,13,351,0,12744,-10040,2016,-257,128,144
5570.908,311,13,346,0,12776,-9956,1952,-116,131,190
5570.908,310,13,346,0,12680,-9948,1900,-6,102,195
5570.908,310,13,343,0,12748,-9940,1976,68,30,212
5590.089,313,13,336,0,12768,-9936,1972,14,-2,209
5598.0,315,14,330,0,12732,-9908,1908,123,-20,198
5600.437,314,24,326,0,12736,-9960,1832,288,18,196
5600.437,314,36,320,0,12728,-9896,1952,397,-7,196
5610.68,314,49,310,1,12708,-9880,1984,400,-71,158
5614.413,314,65,299,4,12756,-9900,1964,346,-35,153
5622.317,312,86,291,3,12760,-9840,1948,307,-70,153
5626.253000000001,312,108,279,6,12740,-9872,2000,211,-44,184
5626.253000000001,313,127,261,14,12812,-9784,1952,201,-26,195
5634.7,314,148,240,20,12784,-9824,2028,152,-6,225
5634.7,316,173,217,22,12756,-9852,1920,149,-118,241
5645.327,317,197,197,27,12772,-9860,2036,66,-54,224
5645.327,321,219,177,36,12804,-9808,1916,76,-64,251
5655.187,323,240,163,44,12828,-9792,1948,211,-127,289
5658.3730000000005,324,263,155,46,12840,-9772,1920,263,-162,275
5667.098,326,284,147,52,12844,-9756,1940,367,-177,275
5667.098,327,301,140,61,12788,-9784,1932,429,-218,265
5667.098,327,317,136,69,12836,-9772,1960,483,-246,254
5677.779,327,332,139,71,12840,-9732,1944,463,-285,265
5677.779,326,346,141,75,12844,-9732,1988,442,-288,249
5689.244000000001,327,355,141,83,12900,-9660,1896,418,-294,257
5689.244000000001,328,364,144,89,12912,-9696,1988,352,-227,245
5699.934,327,373,152,88,12872,-9696,2000,325,-198,273
5699.934,328,379,158,89,12948,-9660,1936,259,-150,296
